"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.target_position"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.familiarization_present_in_study"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2RNKCJ011K27NCD9GVN678NA9QA9B7"	"A1Q4PWSHDWPH1Q"	"Approved"	"Thu Jan 16 09:40:22 PST 2014"	"Wed Jan 15 16:57:01 PST 2014"	"Wed Jan 15 17:00:22 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""To see which we consider most ugly."""	"""Thanks"""	"""29"""	"""m"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2BHC6SK9RJ857SOZAMDAGPMURMK4S9"	"A22XK2FSFIAAFG"	"Approved"	"Thu Jan 16 09:41:23 PST 2014"	"Wed Jan 15 17:00:38 PST 2014"	"Wed Jan 15 17:01:23 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""pizza"""	"""olives"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""I'm not sure."""	"""No comments, thanks!"""	"""20"""	"""m"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2Z0JVCNHMVHV35P0X6B2D4JDCG520O"	"APQU1QQ738JV9"	"Approved"	"Thu Jan 16 09:41:36 PST 2014"	"Wed Jan 15 17:00:57 PST 2014"	"Wed Jan 15 17:01:36 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	""""""	"""31"""	"""m"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"28X8B727M0IGYDNDXBPFYVFAYE2XCM"	"A17LYKKC0HK62P"	"Approved"	"Thu Jan 16 09:41:50 PST 2014"	"Wed Jan 15 17:00:59 PST 2014"	"Wed Jan 15 17:01:50 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""left"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	"""no"""	"""31"""	"""f"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"24IIHPCGJ2D2KH9W1280PPPYLYY93H"	"A16HTXB0BQ6YBM"	"Approved"	"Thu Jan 16 09:41:56 PST 2014"	"Wed Jan 15 17:00:24 PST 2014"	"Wed Jan 15 17:01:56 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Perception of opinion?"""	"""None:)"""	"""35"""	"""f"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"26UDIPDOBDDPRIPWGZ4DEXMH6MIB0Z"	"A1CNF7S1U26GKW"	"Approved"	"Thu Jan 16 09:43:05 PST 2014"	"Wed Jan 15 17:02:44 PST 2014"	"Wed Jan 15 17:03:05 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""boats"""	""""""	""""""	""""""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2YM3K4F0OHOVAUAITPF2R92NH8B21R"	"A3MP1XPYFWQO2B"	"Approved"	"Thu Jan 16 09:43:21 PST 2014"	"Wed Jan 15 17:01:01 PST 2014"	"Wed Jan 15 17:03:21 PST 2014"	"Wed Jan 15 17:11:57 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""middle"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What people do when there is a lack of instructions."""	"""I assume you are testing inferences made in interfaces."""	"""56"""	"""f"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2LSHFL42J1LYO1H7YCD0OGFQK9G2NZ"	"A2WL5IE8C9WV0L"	"Approved"	"Thu Jan 16 09:43:24 PST 2014"	"Wed Jan 15 17:02:23 PST 2014"	"Wed Jan 15 17:03:24 PST 2014"	"Wed Jan 15 17:11:58 PST 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"0"	"""right"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Snowmen?"""	""""""	""""""	""""""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2CTO3W5XH0JP8LO2G35PRSPD8G0DJF"	"A36WGW1SQFUJ5A"	"Approved"	"Thu Jan 16 09:44:16 PST 2014"	"Wed Jan 15 17:03:22 PST 2014"	"Wed Jan 15 17:04:16 PST 2014"	"Wed Jan 15 17:11:58 PST 2014"	""	""	""	""	"""Christmas tree"""	"""star"""	"0"	"""left"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas trees"""	""""""	"""29"""	"""m"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2UO4ZMAZHHRR48W0KSEVXH1QKKOBK5"	"A30Z11C993ISKW"	"Approved"	"Thu Jan 16 09:44:21 PST 2014"	"Wed Jan 15 17:03:41 PST 2014"	"Wed Jan 15 17:04:21 PST 2014"	"Wed Jan 15 17:11:58 PST 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"""left"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""This survey was about choosing what description best matched pictures."""	"""Thanks!"""	"""20"""	"""Male"""	"0"
"2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 15 16:52:03 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 22 16:52:03 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2XXL6VCPWZ9R662IK0SSDSN5BGCO9I"	"2SL3HVWAVKI6LGPQY6Y2599WK2QOGJ"	"A2SWQM5X54P1O5"	"Approved"	"Thu Jan 16 09:44:34 PST 2014"	"Wed Jan 15 17:03:02 PST 2014"	"Wed Jan 15 17:04:34 PST 2014"	"Wed Jan 15 17:12:04 PST 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"""left"""	"-1"	"0"	"1"	"4"	"0"	"0"	"""1"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""I think it's about appearance."""	""""""	""""""	"""female"""	"0"
