"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.choice"	"Answer.familiarization_cond"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.participant_response_type_condition"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.Likert_value_logical"	"Answer.money_allocated_to_foil"	"Answer.question_type_condition"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2PD42J1LY58BQVDMWN7FQHD63QUQ5V"	"A2XXE5GZ5IL2DN"	"Approved"	"Tue Dec 17 03:29:25 CST 2013"	"Mon Dec 16 10:47:48 CST 2013"	"Mon Dec 16 10:49:25 CST 2013"	"Mon Dec 16 20:44:32 CST 2013"	""	""	""	""	"""glasses"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""About understanding what someone is talking about"""	"0"	"0"	"""2"""	"1"	"0"	"""No"""	"1"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"27CNQY2RCJK6MS1EZMI0QUIFN1Z4TJ"	"A2XPRJ6NYFJWT4"	"Approved"	"Tue Dec 17 03:30:04 CST 2013"	"Mon Dec 16 10:49:29 CST 2013"	"Mon Dec 16 10:50:04 CST 2013"	"Mon Dec 16 20:44:35 CST 2013"	""	""	""	""	"""mushrooms"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""communication"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""pizza"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2N52AC9KSSZVGQ8Q0ALUQQO3DFYJ1G"	"A3AFXPGOHL9D23"	"Approved"	"Tue Dec 17 03:30:14 CST 2013"	"Mon Dec 16 10:49:50 CST 2013"	"Mon Dec 16 10:50:14 CST 2013"	"Mon Dec 16 20:44:33 CST 2013"	""	""	""	""	"""mittens"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""bob and snowmen"""	"0"	"0"	"""2"""	"1"	"0"	"""none"""	"1"	"""1"""	"""snowman"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2ZHSI2KYEPLS80BKHRXWP3OFEITNTW"	"A2LL81ERU0Y7E6"	"Approved"	"Tue Dec 17 03:30:22 CST 2013"	"Mon Dec 16 10:48:37 CST 2013"	"Mon Dec 16 10:50:22 CST 2013"	"Mon Dec 16 20:44:34 CST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Bob wants to rent a boat with a motor."""	"0"	"0"	"""2"""	"1"	"0"	"""Thanks."""	"1"	"""1"""	"""boat"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2G5G67D1X3V0YD6CKPTJK1MCMC1BIG"	"A1UKNRY5HI8I9U"	"Approved"	"Tue Dec 17 03:30:30 CST 2013"	"Mon Dec 16 10:49:51 CST 2013"	"Mon Dec 16 10:50:30 CST 2013"	"Mon Dec 16 20:44:34 CST 2013"	""	""	""	""	"""hat"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Understanding connotation"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"27VV0FK0COK2277M3UBKFLR13GEIP6"	"AUWF2ZQVOY97G"	"Approved"	"Tue Dec 17 03:30:33 CST 2013"	"Mon Dec 16 10:49:13 CST 2013"	"Mon Dec 16 10:50:33 CST 2013"	"Mon Dec 16 20:44:35 CST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Researching how people perform at simple logic problems."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2WR9O9Z6KW4Z535HDWILLQ0TKF9D47"	"A3NDYVCFCYRPT9"	"Approved"	"Tue Dec 17 03:30:44 CST 2013"	"Mon Dec 16 10:46:07 CST 2013"	"Mon Dec 16 10:50:44 CST 2013"	"Mon Dec 16 20:44:33 CST 2013"	""	""	""	""	"""hat"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Language/communication. Specifically, how a person named Bob describes snowmen he made."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""snowman"""	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2JUHECWA6X3Y75IFWHG5QXPYFFZMLU"	"ADXJ3Y00T5KC9"	"Approved"	"Tue Dec 17 03:31:19 CST 2013"	"Mon Dec 16 10:50:30 CST 2013"	"Mon Dec 16 10:51:19 CST 2013"	"Mon Dec 16 20:44:54 CST 2013"	""	""	""	""	"""chocolate"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""What is this person talking about."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""sundae"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2HUJENLVWJ5O846YRLQ84MWG466S03"	"A2DJEBINMRL8AR"	"Approved"	"Tue Dec 17 03:31:23 CST 2013"	"Mon Dec 16 10:50:31 CST 2013"	"Mon Dec 16 10:51:23 CST 2013"	"Mon Dec 16 20:44:53 CST 2013"	""	""	""	""	"""mittens"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Snowmen"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""snowman"""	"""right"""	"""FALSE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2WL6YTWX4H3HLIH49E0GO6IOO3MY3I"	"A2LEY4X3LD8G26"	"Approved"	"Tue Dec 17 03:32:00 CST 2013"	"Mon Dec 16 10:51:38 CST 2013"	"Mon Dec 16 10:52:00 CST 2013"	"Mon Dec 16 20:44:54 CST 2013"	""	""	""	""	"""mittens"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Which traits are most important"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""snowman"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2E66AUBXHWSHQ8R9502Z2DRQUXPZ39"	"A19RUEYADULHZN"	"Approved"	"Tue Dec 17 03:32:00 CST 2013"	"Mon Dec 16 10:51:11 CST 2013"	"Mon Dec 16 10:52:00 CST 2013"	"Mon Dec 16 20:44:56 CST 2013"	""	""	""	""	"""sail"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""sailboats"""	"0"	"0"	"""2"""	"1"	"0"	"""no"""	"1"	"""1"""	"""boat"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2Y9OVR14IXKOLEF2DJ3WG6X8VGU98X"	"A26JIHKBORI9X"	"Approved"	"Tue Dec 17 03:33:04 CST 2013"	"Mon Dec 16 10:52:27 CST 2013"	"Mon Dec 16 10:53:04 CST 2013"	"Mon Dec 16 20:44:55 CST 2013"	""	""	""	""	"""lights"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Picking a tree based on one word."""	"0"	"0"	"""2"""	"1"	"0"	"""Fun survey"""	"1"	"""1"""	"""Christmas tree"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2RE8JIA0RYNJSVTJGRR5HMJYR9G61Z"	"A9KLKB6ENDQ7M"	"Approved"	"Tue Dec 17 03:33:07 CST 2013"	"Mon Dec 16 10:52:05 CST 2013"	"Mon Dec 16 10:53:07 CST 2013"	"Mon Dec 16 20:44:53 CST 2013"	""	""	""	""	"""chocolate"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Sunday choices."""	"0"	"0"	"""2"""	"1"	"0"	"""The name actually threw me for a twist cause they all sounded so generic."""	"1"	"""1"""	"""sundae"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2I0MQU6L5OBVVB7RT2VAOJFCDMJXE3"	"A2CIEG81SYZ95B"	"Approved"	"Tue Dec 17 03:33:29 CST 2013"	"Mon Dec 16 10:52:54 CST 2013"	"Mon Dec 16 10:53:29 CST 2013"	"Mon Dec 16 20:44:55 CST 2013"	""	""	""	""	"""chocolate"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Language"""	"0"	"0"	"""2"""	"1"	"0"	"""No"""	"1"	"""1"""	"""sundae"""	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2UO4ZMAZHHRR48W0KSEVXH1PEGRKB1"	"A6WIMDZ0F4NF5"	"Approved"	"Tue Dec 17 03:33:49 CST 2013"	"Mon Dec 16 10:53:00 CST 2013"	"Mon Dec 16 10:53:49 CST 2013"	"Mon Dec 16 20:44:53 CST 2013"	""	""	""	""	"""chocolate"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Figuring out what someone is trying to communicate"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""sundae"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"23YYTWX4H3H284AD5E7ICIJW8XN4Z1"	"A24LUXW1DB1QI5"	"Approved"	"Tue Dec 17 03:34:22 CST 2013"	"Mon Dec 16 10:53:23 CST 2013"	"Mon Dec 16 10:54:22 CST 2013"	"Mon Dec 16 20:44:55 CST 2013"	""	""	""	""	"""lights"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""christmas trees"""	"0"	"0"	"""2"""	"1"	"0"	"""no"""	"1"	"""1"""	"""Christmas tree"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2O41PC6SK9RJRYUZE45HSAAUJG6Q2X"	"AUBUEQNWDNJIH"	"Approved"	"Tue Dec 17 03:34:34 CST 2013"	"Mon Dec 16 10:53:32 CST 2013"	"Mon Dec 16 10:54:34 CST 2013"	"Mon Dec 16 20:44:54 CST 2013"	""	""	""	""	"""mushrooms"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""inferrences"""	"0"	"0"	"""2"""	"1"	"0"	"""thanks"""	"1"	"""1"""	"""pizza"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2HOGKCCVLL3CTW9MDFGQAC9SNMP6WY"	"A18G2CLYSTENK"	"Approved"	"Tue Dec 17 03:34:50 CST 2013"	"Mon Dec 16 10:53:01 CST 2013"	"Mon Dec 16 10:54:50 CST 2013"	"Mon Dec 16 20:44:56 CST 2013"	""	""	""	""	"""peppers"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""seeing which one bob would have chosen"""	"0"	"0"	"""2"""	"1"	"0"	"""good survey"""	"1"	"""1"""	"""pizza"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"26WZMAZHHRRLYJ6OJSMRN1KML1WCL3"	"AP51OABHKXJCO"	"Approved"	"Tue Dec 17 03:35:15 CST 2013"	"Mon Dec 16 10:53:37 CST 2013"	"Mon Dec 16 10:55:15 CST 2013"	"Mon Dec 16 20:44:54 CST 2013"	""	""	""	""	"""glasses"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""UNSURE"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2O8OOGQSCM6IT38SANLU000TNC2GGB"	"A2JKCMBH86DX8X"	"Approved"	"Tue Dec 17 03:35:41 CST 2013"	"Mon Dec 16 10:55:04 CST 2013"	"Mon Dec 16 10:55:41 CST 2013"	"Mon Dec 16 20:44:54 CST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""perception of single word communication"""	"0"	"0"	"""2"""	"1"	"0"	"""nope! fun"""	"1"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"26WZMAZHHRRLYJ6OJSMRN1KML1XCL4"	"A1OE6AIPZIDYVN"	"Approved"	"Tue Dec 17 03:35:57 CST 2013"	"Mon Dec 16 10:54:54 CST 2013"	"Mon Dec 16 10:55:57 CST 2013"	"Mon Dec 16 20:44:55 CST 2013"	""	""	""	""	"""ornaments"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Trying to determine what people are talking about based on one word. """	"0"	"0"	"""2"""	"1"	"0"	"""This was weird, but interesting. I always enjoy your HITs! :)"""	"1"	"""1"""	"""Christmas tree"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"286PLSP75KLMPPP3KF8QKQVOOW4ZTS"	"A1ZIFC5AFQCDZT"	"Approved"	"Tue Dec 17 03:36:36 CST 2013"	"Mon Dec 16 10:55:43 CST 2013"	"Mon Dec 16 10:56:36 CST 2013"	"Mon Dec 16 20:44:56 CST 2013"	""	""	""	""	"""scarf"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""communication"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""snowman"""	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Mon Dec 16 10:30:22 CST 2013"	"340"	"0"	"0"	"340"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Mon Dec 23 10:30:22 CST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2BGT3DHJHP4BW6QG03ZRYX9ZZIGV28"	"23D0XULRGNTB2WSM92WFV7NBZC15RG"	"ADUVMN6NQUS3M"	"Approved"	"Tue Dec 17 03:36:44 CST 2013"	"Mon Dec 16 10:55:28 CST 2013"	"Mon Dec 16 10:56:44 CST 2013"	"Mon Dec 16 20:44:55 CST 2013"	""	""	""	""	"""mittens"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Distinguish which one Bob is referring to with 1 word."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""snowman"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
